2024-05-17 23:27:09,269 INFO    StreamThr :3944 [internal.py:wandb_internal():86] W&B internal server running at pid: 3944, started at: 2024-05-17 23:27:09.268027
2024-05-17 23:28:42,442 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-17 23:28:42,496 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: stop_status
2024-05-17 23:28:42,496 DEBUG   SenderThread:3944 [sender.py:send_request():406] send_request: stop_status
2024-05-17 23:28:44,891 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:28:49,939 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:28:55,001 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:28:57,457 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-17 23:28:57,505 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: stop_status
2024-05-17 23:28:57,505 DEBUG   SenderThread:3944 [sender.py:send_request():406] send_request: stop_status
2024-05-17 23:29:00,017 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:05,123 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:10,183 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:10,676 DEBUG   SenderThread:3944 [sender.py:send():379] send: stats
2024-05-17 23:29:12,492 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-17 23:29:12,514 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: stop_status
2024-05-17 23:29:12,514 DEBUG   SenderThread:3944 [sender.py:send_request():406] send_request: stop_status
2024-05-17 23:29:15,900 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:20,935 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:26,017 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:27,497 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-17 23:29:27,526 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: stop_status
2024-05-17 23:29:27,526 DEBUG   SenderThread:3944 [sender.py:send_request():406] send_request: stop_status
2024-05-17 23:29:31,906 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:36,949 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:40,691 DEBUG   SenderThread:3944 [sender.py:send():379] send: stats
2024-05-17 23:29:42,507 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-17 23:29:42,508 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:42,555 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: stop_status
2024-05-17 23:29:42,556 DEBUG   SenderThread:3944 [sender.py:send_request():406] send_request: stop_status
2024-05-17 23:29:47,917 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:52,946 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:29:57,512 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-17 23:29:57,560 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: stop_status
2024-05-17 23:29:57,560 DEBUG   SenderThread:3944 [sender.py:send_request():406] send_request: stop_status
2024-05-17 23:29:58,003 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:30:03,056 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:30:08,069 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:30:10,694 DEBUG   SenderThread:3944 [sender.py:send():379] send: stats
2024-05-17 23:30:12,525 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-17 23:30:12,572 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: stop_status
2024-05-17 23:30:12,573 DEBUG   SenderThread:3944 [sender.py:send_request():406] send_request: stop_status
2024-05-17 23:30:13,958 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
2024-05-17 23:30:19,003 DEBUG   HandlerThread:3944 [handler.py:handle_request():146] handle_request: status_report
